state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,time
"{'right': False, 'center': False, 'left': False}",images/img1889.jpg,images/img1888.jpg,images/img1890.jpg,1,2018-04-12 11:21:53.873441
"{'right': False, 'center': False, 'left': False}",images/img1892.jpg,images/img1891.jpg,images/img1893.jpg,0,2018-04-12 11:21:54.288410
"{'right': False, 'center': False, 'left': False}",images/img1895.jpg,images/img1894.jpg,images/img1896.jpg,0,2018-04-12 11:21:54.602116
"{'right': False, 'center': False, 'left': False}",images/img1898.jpg,images/img1897.jpg,images/img1899.jpg,0,2018-04-12 11:21:54.815366
"{'right': False, 'center': False, 'left': False}",images/img1901.jpg,images/img1900.jpg,images/img1902.jpg,0,2018-04-12 11:21:55.592754
"{'right': False, 'center': False, 'left': False}",images/img1904.jpg,images/img1903.jpg,images/img1905.jpg,1,2018-04-12 11:21:56.210086
"{'right': False, 'center': False, 'left': False}",images/img1907.jpg,images/img1906.jpg,images/img1908.jpg,0,2018-04-12 11:21:56.625241
"{'right': False, 'center': False, 'left': False}",images/img1910.jpg,images/img1909.jpg,images/img1911.jpg,1,2018-04-12 11:21:57.240964
"{'right': False, 'center': False, 'left': False}",images/img1913.jpg,images/img1912.jpg,images/img1914.jpg,6,2018-04-12 11:21:58.259074
"{'right': False, 'center': False, 'left': False}",images/img1916.jpg,images/img1915.jpg,images/img1917.jpg,6,2018-04-12 11:21:58.471909
"{'right': False, 'center': False, 'left': False}",images/img1919.jpg,images/img1918.jpg,images/img1920.jpg,6,2018-04-12 11:21:58.788191
"{'right': False, 'center': False, 'left': False}",images/img1922.jpg,images/img1921.jpg,images/img1923.jpg,6,2018-04-12 11:21:59.304658
"{'right': False, 'center': False, 'left': False}",images/img1925.jpg,images/img1924.jpg,images/img1926.jpg,6,2018-04-12 11:21:59.619436
"{'right': False, 'center': False, 'left': False}",images/img1928.jpg,images/img1927.jpg,images/img1929.jpg,6,2018-04-12 11:22:00.003127
"{'right': False, 'center': False, 'left': False}",images/img1931.jpg,images/img1930.jpg,images/img1932.jpg,0,2018-04-12 11:22:00.318037
"{'right': False, 'center': False, 'left': False}",images/img1934.jpg,images/img1933.jpg,images/img1935.jpg,6,2018-04-12 11:22:00.929222
"{'right': False, 'center': False, 'left': False}",images/img1937.jpg,images/img1936.jpg,images/img1938.jpg,6,2018-04-12 11:22:01.141886
"{'right': False, 'center': False, 'left': False}",images/img1940.jpg,images/img1939.jpg,images/img1941.jpg,6,2018-04-12 11:22:01.455964
"{'right': False, 'center': False, 'left': False}",images/img1943.jpg,images/img1942.jpg,images/img1944.jpg,6,2018-04-12 11:22:01.768730
"{'right': False, 'center': False, 'left': False}",images/img1946.jpg,images/img1945.jpg,images/img1947.jpg,6,2018-04-12 11:22:02.082811
"{'right': False, 'center': False, 'left': False}",images/img1949.jpg,images/img1948.jpg,images/img1950.jpg,6,2018-04-12 11:22:02.399862
"{'right': False, 'center': False, 'left': False}",images/img1952.jpg,images/img1951.jpg,images/img1953.jpg,6,2018-04-12 11:22:02.618357
"{'right': False, 'center': False, 'left': False}",images/img1955.jpg,images/img1954.jpg,images/img1956.jpg,6,2018-04-12 11:22:02.833970
"{'right': False, 'center': False, 'left': False}",images/img1958.jpg,images/img1957.jpg,images/img1959.jpg,6,2018-04-12 11:22:03.140878
"{'right': False, 'center': False, 'left': False}",images/img1961.jpg,images/img1960.jpg,images/img1962.jpg,6,2018-04-12 11:22:08.999843
"{'right': False, 'center': False, 'left': False}",images/img1964.jpg,images/img1963.jpg,images/img1965.jpg,6,2018-04-12 11:22:09.215398
"{'right': False, 'center': False, 'left': False}",images/img1967.jpg,images/img1966.jpg,images/img1968.jpg,6,2018-04-12 11:22:09.527926
"{'right': False, 'center': False, 'left': False}",images/img1970.jpg,images/img1969.jpg,images/img1971.jpg,6,2018-04-12 11:22:09.840145
"{'right': False, 'center': False, 'left': False}",images/img1973.jpg,images/img1972.jpg,images/img1974.jpg,6,2018-04-12 11:22:10.051748
"{'right': False, 'center': False, 'left': False}",images/img1976.jpg,images/img1975.jpg,images/img1977.jpg,6,2018-04-12 11:22:10.263575
"{'right': False, 'center': False, 'left': False}",images/img1979.jpg,images/img1978.jpg,images/img1980.jpg,6,2018-04-12 11:22:10.575543
"{'right': False, 'center': False, 'left': False}",images/img1982.jpg,images/img1981.jpg,images/img1983.jpg,6,2018-04-12 11:22:14.797819
"{'right': False, 'center': False, 'left': False}",images/img1985.jpg,images/img1984.jpg,images/img1986.jpg,6,2018-04-12 11:22:15.010085
"{'right': False, 'center': False, 'left': False}",images/img1988.jpg,images/img1987.jpg,images/img1989.jpg,6,2018-04-12 11:22:15.329684
"{'right': False, 'center': False, 'left': False}",images/img1991.jpg,images/img1990.jpg,images/img1992.jpg,6,2018-04-12 11:22:15.642246
"{'right': False, 'center': False, 'left': False}",images/img1994.jpg,images/img1993.jpg,images/img1995.jpg,6,2018-04-12 11:22:15.954646
"{'right': False, 'center': False, 'left': False}",images/img1997.jpg,images/img1996.jpg,images/img1998.jpg,6,2018-04-12 11:22:16.165856
"{'right': False, 'center': False, 'left': False}",images/img2000.jpg,images/img1999.jpg,images/img2001.jpg,6,2018-04-12 11:22:21.932819
"{'right': False, 'center': False, 'left': False}",images/img2003.jpg,images/img2002.jpg,images/img2004.jpg,6,2018-04-12 11:22:22.146202
"{'right': False, 'center': False, 'left': False}",images/img2006.jpg,images/img2005.jpg,images/img2007.jpg,6,2018-04-12 11:22:22.355653
"{'right': False, 'center': False, 'left': False}",images/img2009.jpg,images/img2008.jpg,images/img2010.jpg,6,2018-04-12 11:22:22.665154
"{'right': False, 'center': False, 'left': False}",images/img2012.jpg,images/img2011.jpg,images/img2013.jpg,6,2018-04-12 11:22:22.876726
"{'right': False, 'center': False, 'left': False}",images/img2015.jpg,images/img2014.jpg,images/img2016.jpg,6,2018-04-12 11:22:23.186457
"{'right': False, 'center': False, 'left': False}",images/img2018.jpg,images/img2017.jpg,images/img2019.jpg,6,2018-04-12 11:22:23.398888
"{'right': False, 'center': False, 'left': False}",images/img2021.jpg,images/img2020.jpg,images/img2022.jpg,6,2018-04-12 11:22:23.611172
"{'right': False, 'center': False, 'left': False}",images/img2024.jpg,images/img2023.jpg,images/img2025.jpg,6,2018-04-12 11:22:23.921492
"{'right': False, 'center': False, 'left': False}",images/img2027.jpg,images/img2026.jpg,images/img2028.jpg,6,2018-04-12 11:22:24.232972
"{'right': False, 'center': False, 'left': False}",images/img2030.jpg,images/img2029.jpg,images/img2031.jpg,6,2018-04-12 11:22:24.443082
"{'right': False, 'center': False, 'left': False}",images/img2033.jpg,images/img2032.jpg,images/img2034.jpg,6,2018-04-12 11:22:24.802897
"{'right': False, 'center': False, 'left': False}",images/img2036.jpg,images/img2035.jpg,images/img2037.jpg,6,2018-04-12 11:22:25.018283
"{'right': False, 'center': False, 'left': False}",images/img2039.jpg,images/img2038.jpg,images/img2040.jpg,6,2018-04-12 11:22:25.238407
"{'right': False, 'center': False, 'left': False}",images/img2042.jpg,images/img2041.jpg,images/img2043.jpg,6,2018-04-12 11:22:25.551370
"{'right': False, 'center': False, 'left': False}",images/img2045.jpg,images/img2044.jpg,images/img2046.jpg,6,2018-04-12 11:22:55.402057
"{'right': False, 'center': False, 'left': False}",images/img2048.jpg,images/img2047.jpg,images/img2049.jpg,6,2018-04-12 11:22:56.332470
"{'right': False, 'center': False, 'left': False}",images/img2051.jpg,images/img2050.jpg,images/img2052.jpg,0,2018-04-12 11:22:57.209090
"{'right': False, 'center': False, 'left': False}",images/img2054.jpg,images/img2053.jpg,images/img2055.jpg,0,2018-04-12 11:22:57.836138
"{'right': False, 'center': True, 'left': False}",images/img2057.jpg,images/img2056.jpg,images/img2058.jpg,0,2018-04-12 11:22:59.060835
"{'right': False, 'center': True, 'left': False}",images/img2060.jpg,images/img2059.jpg,images/img2061.jpg,0,2018-04-12 11:22:59.776077
"{'right': False, 'center': True, 'left': False}",images/img2063.jpg,images/img2062.jpg,images/img2064.jpg,6,2018-04-12 11:22:59.991198
"{'right': False, 'center': True, 'left': False}",images/img2066.jpg,images/img2065.jpg,images/img2067.jpg,6,2018-04-12 11:23:00.204609
"{'right': False, 'center': True, 'left': False}",images/img2069.jpg,images/img2068.jpg,images/img2070.jpg,6,2018-04-12 11:23:00.519543
"{'right': False, 'center': True, 'left': False}",images/img2072.jpg,images/img2071.jpg,images/img2073.jpg,6,2018-04-12 11:23:00.833293
"{'right': False, 'center': False, 'left': False}",images/img2075.jpg,images/img2074.jpg,images/img2076.jpg,6,2018-04-12 11:23:01.247241
"{'right': False, 'center': False, 'left': False}",images/img2078.jpg,images/img2077.jpg,images/img2079.jpg,6,2018-04-12 11:23:01.557425
"{'right': False, 'center': False, 'left': False}",images/img2081.jpg,images/img2080.jpg,images/img2082.jpg,0,2018-04-12 11:23:01.967901
"{'right': False, 'center': False, 'left': False}",images/img2084.jpg,images/img2083.jpg,images/img2085.jpg,6,2018-04-12 11:23:02.377829
"{'right': False, 'center': False, 'left': False}",images/img2087.jpg,images/img2086.jpg,images/img2088.jpg,6,2018-04-12 11:23:02.688454
"{'right': False, 'center': False, 'left': False}",images/img2090.jpg,images/img2089.jpg,images/img2091.jpg,6,2018-04-12 11:23:03.890257
"{'right': False, 'center': False, 'left': False}",images/img2093.jpg,images/img2092.jpg,images/img2094.jpg,0,2018-04-12 11:23:05.579706
"{'right': False, 'center': False, 'left': False}",images/img2096.jpg,images/img2095.jpg,images/img2097.jpg,0,2018-04-12 11:23:07.253268
"{'right': False, 'center': False, 'left': False}",images/img2099.jpg,images/img2098.jpg,images/img2100.jpg,0,2018-04-12 11:23:07.566097
"{'right': False, 'center': False, 'left': False}",images/img2102.jpg,images/img2101.jpg,images/img2103.jpg,0,2018-04-12 11:23:08.111687
"{'right': False, 'center': False, 'left': False}",images/img2105.jpg,images/img2104.jpg,images/img2106.jpg,0,2018-04-12 11:23:08.124724
"{'right': False, 'center': False, 'left': False}",images/img2108.jpg,images/img2107.jpg,images/img2109.jpg,1,2018-04-12 11:23:09.017475
"{'right': False, 'center': False, 'left': False}",images/img2111.jpg,images/img2110.jpg,images/img2112.jpg,1,2018-04-12 11:23:09.555212
"{'right': False, 'center': False, 'left': False}",images/img2114.jpg,images/img2113.jpg,images/img2115.jpg,1,2018-04-12 11:23:09.869299
"{'right': False, 'center': False, 'left': False}",images/img2117.jpg,images/img2116.jpg,images/img2118.jpg,0,2018-04-12 11:23:10.278992
"{'right': False, 'center': False, 'left': False}",images/img2120.jpg,images/img2119.jpg,images/img2121.jpg,0,2018-04-12 11:23:10.488315
"{'right': False, 'center': False, 'left': False}",images/img2123.jpg,images/img2122.jpg,images/img2124.jpg,0,2018-04-12 11:23:10.697711
"{'right': False, 'center': False, 'left': False}",images/img2126.jpg,images/img2125.jpg,images/img2127.jpg,1,2018-04-12 11:23:10.907088
"{'right': False, 'center': False, 'left': False}",images/img2129.jpg,images/img2128.jpg,images/img2130.jpg,0,2018-04-12 11:23:11.920539
"{'right': False, 'center': False, 'left': False}",images/img2132.jpg,images/img2131.jpg,images/img2133.jpg,0,2018-04-12 11:23:12.136280
"{'right': False, 'center': False, 'left': False}",images/img2135.jpg,images/img2134.jpg,images/img2136.jpg,0,2018-04-12 11:23:12.648324
"{'right': False, 'center': False, 'left': False}",images/img2138.jpg,images/img2137.jpg,images/img2139.jpg,0,2018-04-12 11:23:12.854551
"{'right': False, 'center': False, 'left': False}",images/img2141.jpg,images/img2140.jpg,images/img2142.jpg,1,2018-04-12 11:23:13.063536
"{'right': False, 'center': False, 'left': False}",images/img2144.jpg,images/img2143.jpg,images/img2145.jpg,1,2018-04-12 11:23:13.272646
"{'right': False, 'center': False, 'left': False}",images/img2147.jpg,images/img2146.jpg,images/img2148.jpg,1,2018-04-12 11:23:13.483437
"{'right': False, 'center': False, 'left': False}",images/img2150.jpg,images/img2149.jpg,images/img2151.jpg,1,2018-04-12 11:23:13.818663
"{'right': False, 'center': False, 'left': False}",images/img2153.jpg,images/img2152.jpg,images/img2154.jpg,0,2018-04-12 11:23:20.668804
"{'right': False, 'center': False, 'left': False}",images/img2156.jpg,images/img2155.jpg,images/img2157.jpg,1,2018-04-12 11:23:21.179593
"{'right': False, 'center': False, 'left': False}",images/img2159.jpg,images/img2158.jpg,images/img2160.jpg,1,2018-04-12 11:23:21.498652
"{'right': False, 'center': False, 'left': False}",images/img2162.jpg,images/img2161.jpg,images/img2163.jpg,1,2018-04-12 11:23:21.710117
"{'right': False, 'center': False, 'left': False}",images/img2165.jpg,images/img2164.jpg,images/img2166.jpg,1,2018-04-12 11:23:22.023247
"{'right': False, 'center': False, 'left': False}",images/img2168.jpg,images/img2167.jpg,images/img2169.jpg,1,2018-04-12 11:23:22.338256
"{'right': False, 'center': False, 'left': False}",images/img2171.jpg,images/img2170.jpg,images/img2172.jpg,1,2018-04-12 11:23:22.550204
"{'right': False, 'center': False, 'left': False}",images/img2174.jpg,images/img2173.jpg,images/img2175.jpg,1,2018-04-12 11:23:22.864041
"{'right': False, 'center': False, 'left': False}",images/img2177.jpg,images/img2176.jpg,images/img2178.jpg,1,2018-04-12 11:23:23.175885
"{'right': False, 'center': False, 'left': False}",images/img2180.jpg,images/img2179.jpg,images/img2181.jpg,1,2018-04-12 11:23:23.391748
"{'right': False, 'center': False, 'left': False}",images/img2183.jpg,images/img2182.jpg,images/img2184.jpg,1,2018-04-12 11:23:23.603196
"{'right': False, 'center': False, 'left': False}",images/img2186.jpg,images/img2185.jpg,images/img2187.jpg,1,2018-04-12 11:23:23.815649
"{'right': False, 'center': False, 'left': False}",images/img2189.jpg,images/img2188.jpg,images/img2190.jpg,1,2018-04-12 11:23:24.026886
"{'right': False, 'center': False, 'left': False}",images/img2192.jpg,images/img2191.jpg,images/img2193.jpg,1,2018-04-12 11:23:24.359473
"{'right': False, 'center': False, 'left': False}",images/img2195.jpg,images/img2194.jpg,images/img2196.jpg,1,2018-04-12 11:23:24.672149
"{'right': False, 'center': False, 'left': False}",images/img2198.jpg,images/img2197.jpg,images/img2199.jpg,1,2018-04-12 11:23:24.884916
"{'right': False, 'center': False, 'left': False}",images/img2201.jpg,images/img2200.jpg,images/img2202.jpg,1,2018-04-12 11:23:25.095569
"{'right': False, 'center': False, 'left': False}",images/img2204.jpg,images/img2203.jpg,images/img2205.jpg,0,2018-04-12 11:23:25.305266
"{'right': False, 'center': False, 'left': False}",images/img2207.jpg,images/img2206.jpg,images/img2208.jpg,0,2018-04-12 11:23:25.521922
"{'right': False, 'center': False, 'left': False}",images/img2210.jpg,images/img2209.jpg,images/img2211.jpg,1,2018-04-12 11:23:25.833662
"{'right': False, 'center': False, 'left': False}",images/img2213.jpg,images/img2212.jpg,images/img2214.jpg,1,2018-04-12 11:23:26.044324
"{'right': False, 'center': False, 'left': False}",images/img2216.jpg,images/img2215.jpg,images/img2217.jpg,1,2018-04-12 11:23:26.255409
"{'right': False, 'center': False, 'left': False}",images/img2219.jpg,images/img2218.jpg,images/img2220.jpg,1,2018-04-12 11:23:26.487051
"{'right': False, 'center': False, 'left': False}",images/img2222.jpg,images/img2221.jpg,images/img2223.jpg,1,2018-04-12 11:23:26.793977
"{'right': False, 'center': False, 'left': False}",images/img2225.jpg,images/img2224.jpg,images/img2226.jpg,1,2018-04-12 11:23:27.909738
"{'right': False, 'center': False, 'left': False}",images/img2228.jpg,images/img2227.jpg,images/img2229.jpg,1,2018-04-12 11:23:28.751226
"{'right': False, 'center': False, 'left': False}",images/img2231.jpg,images/img2230.jpg,images/img2232.jpg,1,2018-04-12 11:23:28.957926
"{'right': False, 'center': False, 'left': False}",images/img2234.jpg,images/img2233.jpg,images/img2235.jpg,1,2018-04-12 11:23:29.175779
"{'right': False, 'center': False, 'left': False}",images/img2237.jpg,images/img2236.jpg,images/img2238.jpg,1,2018-04-12 11:23:29.586969
"{'right': False, 'center': False, 'left': False}",images/img2240.jpg,images/img2239.jpg,images/img2241.jpg,1,2018-04-12 11:23:29.898157
"{'right': False, 'center': False, 'left': False}",images/img2243.jpg,images/img2242.jpg,images/img2244.jpg,0,2018-04-12 11:23:30.712527
"{'right': False, 'center': False, 'left': False}",images/img2246.jpg,images/img2245.jpg,images/img2247.jpg,0,2018-04-12 11:23:31.024257
"{'right': False, 'center': False, 'left': False}",images/img2249.jpg,images/img2248.jpg,images/img2250.jpg,1,2018-04-12 11:23:31.435931
"{'right': False, 'center': False, 'left': False}",images/img2252.jpg,images/img2251.jpg,images/img2253.jpg,1,2018-04-12 11:23:31.847131
"{'right': False, 'center': False, 'left': False}",images/img2255.jpg,images/img2254.jpg,images/img2256.jpg,0,2018-04-12 11:23:37.180987
"{'right': False, 'center': False, 'left': False}",images/img2258.jpg,images/img2257.jpg,images/img2259.jpg,0,2018-04-12 11:23:39.505159
"{'right': False, 'center': False, 'left': False}",images/img2261.jpg,images/img2260.jpg,images/img2262.jpg,6,2018-04-12 11:23:43.729094
"{'right': False, 'center': False, 'left': False}",images/img2264.jpg,images/img2263.jpg,images/img2265.jpg,6,2018-04-12 11:23:43.945071
"{'right': False, 'center': False, 'left': False}",images/img2267.jpg,images/img2266.jpg,images/img2268.jpg,6,2018-04-12 11:23:44.372557
"{'right': False, 'center': False, 'left': False}",images/img2270.jpg,images/img2269.jpg,images/img2271.jpg,6,2018-04-12 11:23:44.689656
"{'right': False, 'center': False, 'left': False}",images/img2273.jpg,images/img2272.jpg,images/img2274.jpg,6,2018-04-12 11:23:45.008806
"{'right': False, 'center': False, 'left': False}",images/img2276.jpg,images/img2275.jpg,images/img2277.jpg,6,2018-04-12 11:23:45.220638
"{'right': False, 'center': False, 'left': False}",images/img2279.jpg,images/img2278.jpg,images/img2280.jpg,6,2018-04-12 11:23:45.429354
"{'right': False, 'center': False, 'left': False}",images/img2282.jpg,images/img2281.jpg,images/img2283.jpg,6,2018-04-12 11:23:45.640377
"{'right': False, 'center': False, 'left': False}",images/img2285.jpg,images/img2284.jpg,images/img2286.jpg,6,2018-04-12 11:23:45.849542
"{'right': False, 'center': False, 'left': False}",images/img2288.jpg,images/img2287.jpg,images/img2289.jpg,6,2018-04-12 11:23:46.064603
"{'right': False, 'center': False, 'left': False}",images/img2291.jpg,images/img2290.jpg,images/img2292.jpg,6,2018-04-12 11:23:46.378668
"{'right': False, 'center': False, 'left': False}",images/img2294.jpg,images/img2293.jpg,images/img2295.jpg,0,2018-04-12 11:23:46.914551
"{'right': False, 'center': False, 'left': False}",images/img2297.jpg,images/img2296.jpg,images/img2298.jpg,6,2018-04-12 11:23:47.123347
"{'right': False, 'center': False, 'left': False}",images/img2300.jpg,images/img2299.jpg,images/img2301.jpg,6,2018-04-12 11:23:47.335105
"{'right': False, 'center': False, 'left': False}",images/img2303.jpg,images/img2302.jpg,images/img2304.jpg,6,2018-04-12 11:23:47.649899
"{'right': False, 'center': False, 'left': False}",images/img2306.jpg,images/img2305.jpg,images/img2307.jpg,6,2018-04-12 11:23:47.962018
"{'right': False, 'center': False, 'left': False}",images/img2309.jpg,images/img2308.jpg,images/img2310.jpg,6,2018-04-12 11:23:48.171120
"{'right': False, 'center': False, 'left': False}",images/img2312.jpg,images/img2311.jpg,images/img2313.jpg,6,2018-04-12 11:23:48.381759
"{'right': False, 'center': False, 'left': False}",images/img2315.jpg,images/img2314.jpg,images/img2316.jpg,6,2018-04-12 11:23:48.591457
"{'right': False, 'center': False, 'left': False}",images/img2318.jpg,images/img2317.jpg,images/img2319.jpg,6,2018-04-12 11:23:48.947915
"{'right': False, 'center': False, 'left': False}",images/img2321.jpg,images/img2320.jpg,images/img2322.jpg,6,2018-04-12 11:23:49.258937
"{'right': False, 'center': False, 'left': False}",images/img2324.jpg,images/img2323.jpg,images/img2325.jpg,6,2018-04-12 11:23:49.469097
"{'right': False, 'center': False, 'left': False}",images/img2327.jpg,images/img2326.jpg,images/img2328.jpg,6,2018-04-12 11:23:49.780574
"{'right': False, 'center': False, 'left': False}",images/img2330.jpg,images/img2329.jpg,images/img2331.jpg,6,2018-04-12 11:23:49.991171
"{'right': False, 'center': False, 'left': False}",images/img2333.jpg,images/img2332.jpg,images/img2334.jpg,6,2018-04-12 11:23:50.203096
"{'right': False, 'center': False, 'left': False}",images/img2336.jpg,images/img2335.jpg,images/img2337.jpg,6,2018-04-12 11:23:50.413878
"{'right': False, 'center': False, 'left': False}",images/img2339.jpg,images/img2338.jpg,images/img2340.jpg,6,2018-04-12 11:23:50.726889
"{'right': False, 'center': False, 'left': False}",images/img2342.jpg,images/img2341.jpg,images/img2343.jpg,6,2018-04-12 11:23:50.945302
"{'right': False, 'center': False, 'left': False}",images/img2345.jpg,images/img2344.jpg,images/img2346.jpg,6,2018-04-12 11:23:51.261116
"{'right': False, 'center': False, 'left': False}",images/img2348.jpg,images/img2347.jpg,images/img2349.jpg,6,2018-04-12 11:23:51.478440
"{'right': False, 'center': False, 'left': False}",images/img2351.jpg,images/img2350.jpg,images/img2352.jpg,6,2018-04-12 11:23:51.787322
"{'right': False, 'center': False, 'left': False}",images/img2354.jpg,images/img2353.jpg,images/img2355.jpg,6,2018-04-12 11:23:51.995971
"{'right': False, 'center': False, 'left': False}",images/img2357.jpg,images/img2356.jpg,images/img2358.jpg,6,2018-04-12 11:23:52.204826
"{'right': False, 'center': False, 'left': False}",images/img2360.jpg,images/img2359.jpg,images/img2361.jpg,6,2018-04-12 11:23:52.513719
"{'right': False, 'center': False, 'left': False}",images/img2363.jpg,images/img2362.jpg,images/img2364.jpg,6,2018-04-12 11:23:52.723174
"{'right': False, 'center': False, 'left': False}",images/img2366.jpg,images/img2365.jpg,images/img2367.jpg,6,2018-04-12 11:23:52.937717
"{'right': False, 'center': False, 'left': False}",images/img2369.jpg,images/img2368.jpg,images/img2370.jpg,6,2018-04-12 11:23:53.152650
"{'right': False, 'center': False, 'left': False}",images/img2372.jpg,images/img2371.jpg,images/img2373.jpg,6,2018-04-12 11:23:53.364164
"{'right': False, 'center': False, 'left': False}",images/img2375.jpg,images/img2374.jpg,images/img2376.jpg,6,2018-04-12 11:23:53.978393
"{'right': False, 'center': False, 'left': False}",images/img2378.jpg,images/img2377.jpg,images/img2379.jpg,0,2018-04-12 11:23:55.443915
"{'right': False, 'center': False, 'left': False}",images/img2381.jpg,images/img2380.jpg,images/img2382.jpg,0,2018-04-12 11:23:55.757670
"{'right': False, 'center': False, 'left': False}",images/img2384.jpg,images/img2383.jpg,images/img2385.jpg,1,2018-04-12 11:23:55.969668
"{'right': False, 'center': False, 'left': False}",images/img2387.jpg,images/img2386.jpg,images/img2388.jpg,0,2018-04-12 11:23:56.381728
"{'right': False, 'center': False, 'left': False}",images/img2390.jpg,images/img2389.jpg,images/img2391.jpg,0,2018-04-12 11:23:56.594050
"{'right': False, 'center': False, 'left': False}",images/img2393.jpg,images/img2392.jpg,images/img2394.jpg,1,2018-04-12 11:23:57.107848
"{'right': False, 'center': False, 'left': False}",images/img2396.jpg,images/img2395.jpg,images/img2397.jpg,0,2018-04-12 11:23:57.320387
"{'right': False, 'center': False, 'left': False}",images/img2399.jpg,images/img2398.jpg,images/img2400.jpg,0,2018-04-12 11:23:57.633133
"{'right': False, 'center': False, 'left': False}",images/img2402.jpg,images/img2401.jpg,images/img2403.jpg,0,2018-04-12 11:23:57.846183
"{'right': False, 'center': False, 'left': False}",images/img2405.jpg,images/img2404.jpg,images/img2406.jpg,0,2018-04-12 11:23:58.070758
"{'right': False, 'center': False, 'left': False}",images/img2408.jpg,images/img2407.jpg,images/img2409.jpg,0,2018-04-12 11:23:58.283210
"{'right': False, 'center': False, 'left': False}",images/img2411.jpg,images/img2410.jpg,images/img2412.jpg,2,2018-04-12 11:23:59.001028
"{'right': False, 'center': False, 'left': False}",images/img2414.jpg,images/img2413.jpg,images/img2415.jpg,0,2018-04-12 11:23:59.414244
"{'right': False, 'center': False, 'left': False}",images/img2417.jpg,images/img2416.jpg,images/img2418.jpg,0,2018-04-12 11:23:59.724875
"{'right': False, 'center': False, 'left': False}",images/img2420.jpg,images/img2419.jpg,images/img2421.jpg,0,2018-04-12 11:23:59.936297
"{'right': False, 'center': False, 'left': False}",images/img2423.jpg,images/img2422.jpg,images/img2424.jpg,0,2018-04-12 11:24:00.448086
"{'right': False, 'center': False, 'left': False}",images/img2426.jpg,images/img2425.jpg,images/img2427.jpg,1,2018-04-12 11:24:00.765601
"{'right': False, 'center': False, 'left': False}",images/img2429.jpg,images/img2428.jpg,images/img2430.jpg,1,2018-04-12 11:24:01.071591
"{'right': False, 'center': False, 'left': False}",images/img2432.jpg,images/img2431.jpg,images/img2433.jpg,0,2018-04-12 11:24:01.477717
"{'right': False, 'center': False, 'left': False}",images/img2435.jpg,images/img2434.jpg,images/img2436.jpg,0,2018-04-12 11:24:01.788588
"{'right': False, 'center': False, 'left': False}",images/img2438.jpg,images/img2437.jpg,images/img2439.jpg,1,2018-04-12 11:24:02.099467
"{'right': False, 'center': False, 'left': False}",images/img2441.jpg,images/img2440.jpg,images/img2442.jpg,1,2018-04-12 11:24:02.307930
"{'right': False, 'center': False, 'left': False}",images/img2444.jpg,images/img2443.jpg,images/img2445.jpg,1,2018-04-12 11:24:02.817418
"{'right': False, 'center': False, 'left': False}",images/img2447.jpg,images/img2446.jpg,images/img2448.jpg,1,2018-04-12 11:24:05.560962
"{'right': False, 'center': False, 'left': False}",images/img2450.jpg,images/img2449.jpg,images/img2451.jpg,1,2018-04-12 11:24:24.065630
"{'right': False, 'center': False, 'left': False}",images/img2453.jpg,images/img2452.jpg,images/img2454.jpg,1,2018-04-12 11:24:24.692363
"{'right': False, 'center': False, 'left': False}",images/img2456.jpg,images/img2455.jpg,images/img2457.jpg,1,2018-04-12 11:24:24.904839
"{'right': False, 'center': False, 'left': False}",images/img2459.jpg,images/img2458.jpg,images/img2460.jpg,1,2018-04-12 11:24:25.217252
"{'right': False, 'center': False, 'left': False}",images/img2462.jpg,images/img2461.jpg,images/img2463.jpg,1,2018-04-12 11:24:25.527378
"{'right': False, 'center': False, 'left': False}",images/img2465.jpg,images/img2464.jpg,images/img2466.jpg,0,2018-04-12 11:24:26.137325
"{'right': False, 'center': False, 'left': False}",images/img2468.jpg,images/img2467.jpg,images/img2469.jpg,0,2018-04-12 11:24:26.557346
"{'right': False, 'center': False, 'left': False}",images/img2471.jpg,images/img2470.jpg,images/img2472.jpg,0,2018-04-12 11:24:26.770434
"{'right': False, 'center': False, 'left': False}",images/img2474.jpg,images/img2473.jpg,images/img2475.jpg,1,2018-04-12 11:24:26.986327
"{'right': False, 'center': False, 'left': False}",images/img2477.jpg,images/img2476.jpg,images/img2478.jpg,1,2018-04-12 11:24:27.197412
"{'right': False, 'center': False, 'left': False}",images/img2480.jpg,images/img2479.jpg,images/img2481.jpg,1,2018-04-12 11:24:27.508568
"{'right': False, 'center': False, 'left': False}",images/img2483.jpg,images/img2482.jpg,images/img2484.jpg,1,2018-04-12 11:24:27.723107
"{'right': False, 'center': False, 'left': False}",images/img2486.jpg,images/img2485.jpg,images/img2487.jpg,1,2018-04-12 11:24:28.035794
"{'right': False, 'center': False, 'left': False}",images/img2489.jpg,images/img2488.jpg,images/img2490.jpg,1,2018-04-12 11:24:28.353056
"{'right': False, 'center': False, 'left': False}",images/img2492.jpg,images/img2491.jpg,images/img2493.jpg,1,2018-04-12 11:24:28.666756
"{'right': False, 'center': False, 'left': False}",images/img2495.jpg,images/img2494.jpg,images/img2496.jpg,1,2018-04-12 11:24:28.877129
"{'right': False, 'center': False, 'left': False}",images/img2498.jpg,images/img2497.jpg,images/img2499.jpg,1,2018-04-12 11:24:29.190700
"{'right': False, 'center': False, 'left': False}",images/img2501.jpg,images/img2500.jpg,images/img2502.jpg,1,2018-04-12 11:24:29.405394
